,State,County,Latitude,Longitude,AveragePop2015to2019
1599,MO,Ripley,38.3046615,-92.437099,13567
1600,MO,St. Charles,38.3046615,-92.437099,394290
1601,MO,St. Clair,38.3046615,-92.437099,9370
1602,MO,Ste. Genevieve,38.3046615,-92.437099,17848
1603,MO,St. Francois,38.3046615,-92.437099,66642
1604,MO,St. Louis,38.3046615,-92.437099,996919
1605,MO,Saline,38.3046615,-92.437099,22976
1606,MO,Schuyler,38.3046615,-92.437099,4554
1607,MO,Scotland,38.3046615,-92.437099,4902
1608,MO,Scott,38.3046615,-92.437099,38632
1609,MO,Shannon,38.3046615,-92.437099,8217
1610,MO,Shelby,38.3046615,-92.437099,6013
1611,MO,Stoddard,38.3046615,-92.437099,29377
1612,MO,Stone,38.3046615,-92.437099,31614
1613,MO,Sullivan,38.3046615,-92.437099,6246
1614,MO,Taney,38.3046615,-92.437099,55114
1615,MO,Texas,38.3046615,-92.437099,25603
1616,MO,Vernon,38.3046615,-92.437099,20594
1617,MO,Warren,38.3046615,-92.437099,34453
1618,MO,Washington,38.3046615,-92.437099,24860
1619,MO,Wayne,38.3046615,-92.437099,13195
1620,MO,Webster,38.3046615,-92.437099,38654
1621,MO,Worth,38.3046615,-92.437099,2027
1622,MO,Wright,38.3046615,-92.437099,18203
1623,MO,St. Louis,38.3046615,-92.437099,308174
1624,MT,Montana,46.6797995,-110.044783,1050651
1625,MT,Beaverhead,46.6797995,-110.044783,9414
1626,MT,Big Horn,46.6797995,-110.044783,13387
1627,MT,Blaine,46.6797995,-110.044783,6719
1628,MT,Broadwater,46.6797995,-110.044783,5945
1629,MT,Carbon,46.6797995,-110.044783,10596
1630,MT,Carter,46.6797995,-110.044783,1205
1631,MT,Cascade,46.6797995,-110.044783,81625
1632,MT,Chouteau,46.6797995,-110.044783,5732
1633,MT,Custer,46.6797995,-110.044783,11729
1634,MT,Daniels,46.6797995,-110.044783,1724
1635,MT,Dawson,46.6797995,-110.044783,9017
1636,MT,Deer Lodge,46.6797995,-110.044783,9105
1637,MT,Fallon,46.6797995,-110.044783,3003
1638,MT,Fergus,46.6797995,-110.044783,11220
1639,MT,Flathead,46.6797995,-110.044783,99899
1640,MT,Gallatin,46.6797995,-110.044783,108062
1641,MT,Garfield,46.6797995,-110.044783,1275
1642,MT,Glacier,46.6797995,-110.044783,13732
1643,MT,Golden Valley,46.6797995,-110.044783,817
1644,MT,Granite,46.6797995,-110.044783,3311
1645,MT,Hill,46.6797995,-110.044783,16436
1646,MT,Jefferson,46.6797995,-110.044783,11917
1647,MT,Judith Basin,46.6797995,-110.044783,1953
1648,MT,Lake,46.6797995,-110.044783,30013
1649,MT,Lewis and Clark,46.6797995,-110.044783,67804
1650,MT,Liberty,46.6797995,-110.044783,2392
1651,MT,Lincoln,46.6797995,-110.044783,19537
1652,MT,McCone,46.6797995,-110.044783,1692
1653,MT,Madison,46.6797995,-110.044783,8301
1654,MT,Meagher,46.6797995,-110.044783,1847
1655,MT,Mineral,46.6797995,-110.044783,4251
1656,MT,Missoula,46.6797995,-110.044783,117309
1657,MT,Musselshell,46.6797995,-110.044783,4634
1658,MT,Park,46.6797995,-110.044783,16351
1659,MT,Petroleum,46.6797995,-110.044783,495
1660,MT,Phillips,46.6797995,-110.044783,4077
1661,MT,Pondera,46.6797995,-110.044783,5993
1662,MT,Powder River,46.6797995,-110.044783,1733
1663,MT,Powell,46.6797995,-110.044783,6854
1664,MT,Prairie,46.6797995,-110.044783,1109
1665,MT,Ravalli,46.6797995,-110.044783,42512
1666,MT,Richland,46.6797995,-110.044783,11199
1667,MT,Roosevelt,46.6797995,-110.044783,11175
1668,MT,Rosebud,46.6797995,-110.044783,9152
1669,MT,Sanders,46.6797995,-110.044783,11681
1670,MT,Sheridan,46.6797995,-110.044783,3489
1671,MT,Silver Bow,46.6797995,-110.044783,34770
1672,MT,Stillwater,46.6797995,-110.044783,9465
1673,MT,Sweet Grass,46.6797995,-110.044783,3670
1674,MT,Teton,46.6797995,-110.044783,6085
1675,MT,Toole,46.6797995,-110.044783,4891
1676,MT,Treasure,46.6797995,-110.044783,681
1677,MT,Valley,46.6797995,-110.044783,7471
1678,MT,Wheatland,46.6797995,-110.044783,2142
1679,MT,Wibaux,46.6797995,-110.044783,1026
1680,MT,Yellowstone,46.6797995,-110.044783,159007
1681,NE,Nebraska,41.5008195,-99.680902,1914572
1682,NE,Adams,41.5008195,-99.680902,31587
1683,NE,Antelope,41.5008195,-99.680902,6341
1684,NE,Arthur,41.5008195,-99.680902,459
1685,NE,Banner,41.5008195,-99.680902,724
1686,NE,Blaine,41.5008195,-99.680902,474
1687,NE,Boone,41.5008195,-99.680902,5279
1688,NE,Box Butte,41.5008195,-99.680902,10970
1689,NE,Boyd,41.5008195,-99.680902,1961
1690,NE,Brown,41.5008195,-99.680902,2976
1691,NE,Buffalo,41.5008195,-99.680902,49208
1692,NE,Burt,41.5008195,-99.680902,6510
1693,NE,Butler,41.5008195,-99.680902,8029
1694,NE,Cass,41.5008195,-99.680902,25888
1695,NE,Cedar,41.5008195,-99.680902,8498
1696,NE,Chase,41.5008195,-99.680902,3933
1697,NE,Cherry,41.5008195,-99.680902,5779
1698,NE,Cheyenne,41.5008195,-99.680902,9604
1699,NE,Clay,41.5008195,-99.680902,6203
1700,NE,Colfax,41.5008195,-99.680902,10714
1701,NE,Cuming,41.5008195,-99.680902,8952
1702,NE,Custer,41.5008195,-99.680902,10825
1703,NE,Dakota,41.5008195,-99.680902,20173
1704,NE,Dawes,41.5008195,-99.680902,8810
1705,NE,Dawson,41.5008195,-99.680902,23733
1706,NE,Deuel,41.5008195,-99.680902,1849
1707,NE,Dixon,41.5008195,-99.680902,5718
1708,NE,Dodge,41.5008195,-99.680902,36664
1709,NE,Douglas,41.5008195,-99.680902,560617
1710,NE,Dundy,41.5008195,-99.680902,1763
1711,NE,Fillmore,41.5008195,-99.680902,5546
1712,NE,Franklin,41.5008195,-99.680902,2987
1713,NE,Frontier,41.5008195,-99.680902,2625
1714,NE,Furnas,41.5008195,-99.680902,4746
1715,NE,Gage,41.5008195,-99.680902,21593
1716,NE,Garden,41.5008195,-99.680902,1888
1717,NE,Garfield,41.5008195,-99.680902,1987
1718,NE,Gosper,41.5008195,-99.680902,2012
1719,NE,Grant,41.5008195,-99.680902,648
1720,NE,Greeley,41.5008195,-99.680902,2381
1721,NE,Hall,41.5008195,-99.680902,61265
1722,NE,Hamilton,41.5008195,-99.680902,9215
1723,NE,Harlan,41.5008195,-99.680902,3414
1724,NE,Hayes,41.5008195,-99.680902,907
1725,NE,Hitchcock,41.5008195,-99.680902,2815
1726,NE,Holt,41.5008195,-99.680902,10176
1727,NE,Hooker,41.5008195,-99.680902,684
1728,NE,Howard,41.5008195,-99.680902,6417
1729,NE,Jefferson,41.5008195,-99.680902,7144
1730,NE,Johnson,41.5008195,-99.680902,5161
1731,NE,Kearney,41.5008195,-99.680902,6529
1732,NE,Keith,41.5008195,-99.680902,8067
1733,NE,Keya Paha,41.5008195,-99.680902,798
1734,NE,Kimball,41.5008195,-99.680902,3632
1735,NE,Knox,41.5008195,-99.680902,8425
1736,NE,Lancaster,41.5008195,-99.680902,313158
1737,NE,Lincoln,41.5008195,-99.680902,35263
1738,NE,Logan,41.5008195,-99.680902,770
1739,NE,Loup,41.5008195,-99.680902,621
1740,NE,McPherson,41.5008195,-99.680902,493
1741,NE,Madison,41.5008195,-99.680902,35079
1742,NE,Merrick,41.5008195,-99.680902,7798
1743,NE,Morrill,41.5008195,-99.680902,4780
1744,NE,Nance,41.5008195,-99.680902,3544
1745,NE,Nemaha,41.5008195,-99.680902,6972
1746,NE,Nuckolls,41.5008195,-99.680902,4244
1747,NE,Otoe,41.5008195,-99.680902,15948
1748,NE,Pawnee,41.5008195,-99.680902,2649
1749,NE,Perkins,41.5008195,-99.680902,2900
1750,NE,Phelps,41.5008195,-99.680902,9100
1751,NE,Pierce,41.5008195,-99.680902,7144
1752,NE,Platte,41.5008195,-99.680902,33174
1753,NE,Polk,41.5008195,-99.680902,5224
1754,NE,Red Willow,41.5008195,-99.680902,10767
1755,NE,Richardson,41.5008195,-99.680902,7960
1756,NE,Rock,41.5008195,-99.680902,1389
1757,NE,Saline,41.5008195,-99.680902,14269
1758,NE,Sarpy,41.5008195,-99.680902,181232
1759,NE,Saunders,41.5008195,-99.680902,21165
1760,NE,Scotts Bluff,41.5008195,-99.680902,36073
1761,NE,Seward,41.5008195,-99.680902,17171
1762,NE,Sheridan,41.5008195,-99.680902,5230
1763,NE,Sherman,41.5008195,-99.680902,3033
1764,NE,Sioux,41.5008195,-99.680902,1216
1765,NE,Stanton,41.5008195,-99.680902,5956
1766,NE,Thayer,41.5008195,-99.680902,5057
1767,NE,Thomas,41.5008195,-99.680902,714
1768,NE,Thurston,41.5008195,-99.680902,7181
1769,NE,Valley,41.5008195,-99.680902,4190
1770,NE,Washington,41.5008195,-99.680902,20360
1771,NE,Wayne,41.5008195,-99.680902,9332
1772,NE,Webster,41.5008195,-99.680902,3536
1773,NE,Wheeler,41.5008195,-99.680902,796
1774,NE,York,41.5008195,-99.680902,13745
1775,NV,Nevada,38.502032,-117.0230604,2972380
1776,NV,Churchill,38.502032,-117.0230604,24259
1777,NV,Clark,38.502032,-117.0230604,2182003
1778,NV,Douglas,38.502032,-117.0230604,48132
1779,NV,Elko,38.502032,-117.0230604,52296
1780,NV,Esmeralda,38.502032,-117.0230604,839
1781,NV,Eureka,38.502032,-117.0230604,1987
1782,NV,Humboldt,38.502032,-117.0230604,16828
1783,NV,Lander,38.502032,-117.0230604,5643
1784,NV,Lincoln,38.502032,-117.0230604,5180
1785,NV,Lyon,38.502032,-117.0230604,54379
1786,NV,Mineral,38.502032,-117.0230604,4460
1787,NV,Nye,38.502032,-117.0230604,44380
1788,NV,Pershing,38.502032,-117.0230604,6614
1789,NV,Storey,38.502032,-117.0230604,3988
1790,NV,Washoe,38.502032,-117.0230604,456935
1791,NV,White Pine,38.502032,-117.0230604,9678
1792,NV,Carson,38.502032,-117.0230604,54773
1793,NH,New Hampshire,44.0012306,-71.5799231,1348124
1794,NH,Belknap,44.0012306,-71.5799231,60887
1795,NH,Carroll,44.0012306,-71.5799231,48138
1796,NH,Cheshire,44.0012306,-71.5799231,76042
1797,NH,Coos,44.0012306,-71.5799231,31740
1798,NH,Grafton,44.0012306,-71.5799231,89776
1799,NH,Hillsborough,44.0012306,-71.5799231,413035
1800,NH,Merrimack,44.0012306,-71.5799231,149916
1801,NH,Rockingham,44.0012306,-71.5799231,306358
1802,NH,Strafford,44.0012306,-71.5799231,129124
1803,NH,Sullivan,44.0012306,-71.5799231,43103
1804,NJ,New Jersey,40.1430058,-74.7311156,8878503
1805,NJ,Atlantic,40.1430058,-74.7311156,266105
1806,NJ,Bergen,40.1430058,-74.7311156,930389
1807,NJ,Burlington,40.1430058,-74.7311156,445701
1808,NJ,Camden,40.1430058,-74.7311156,506737
1809,NJ,Cape May,40.1430058,-74.7311156,93085
1810,NJ,Cumberland,40.1430058,-74.7311156,151906
1811,NJ,Essex,40.1430058,-74.7311156,795404
1812,NJ,Gloucester,40.1430058,-74.7311156,291165
1813,NJ,Hudson,40.1430058,-74.7311156,670045
1814,NJ,Hunterdon,40.1430058,-74.7311156,124823
1815,NJ,Mercer,40.1430058,-74.7311156,367921
1816,NJ,Middlesex,40.1430058,-74.7311156,825920
1817,NJ,Monmouth,40.1430058,-74.7311156,621658
1818,NJ,Morris,40.1430058,-74.7311156,493379
1819,NJ,Ocean,40.1430058,-74.7311156,596415
1820,NJ,Passaic,40.1430058,-74.7311156,503637
1821,NJ,Salem,40.1430058,-74.7311156,62989
1822,NJ,Somerset,40.1430058,-74.7311156,329837
1823,NJ,Sussex,40.1430058,-74.7311156,141483
1824,NJ,Union,40.1430058,-74.7311156,554033
1825,NJ,Warren,40.1430058,-74.7311156,105862
1826,NM,New Mexico,34.1662325,-106.0260685,2092455
1827,NM,Bernalillo,34.1662325,-106.0260685,677857
1828,NM,Catron,34.1662325,-106.0260685,3525
1829,NM,Chaves,34.1662325,-106.0260685,65144
1830,NM,Cibola,34.1662325,-106.0260685,26891
1831,NM,Colfax,34.1662325,-106.0260685,12168
1832,NM,Curry,34.1662325,-106.0260685,49731
1833,NM,De Baca,34.1662325,-106.0260685,1808
1834,NM,Doña Ana,34.1662325,-106.0260685,216068
1835,NM,Eddy,34.1662325,-106.0260685,57732
1836,NM,Grant,34.1662325,-106.0260685,27669
1837,NM,Guadalupe,34.1662325,-106.0260685,4352
1838,NM,Harding,34.1662325,-106.0260685,673
1839,NM,Hidalgo,34.1662325,-106.0260685,4297
1840,NM,Lea,34.1662325,-106.0260685,70276
1841,NM,Lincoln,34.1662325,-106.0260685,19461
1842,NM,Los Alamos,34.1662325,-106.0260685,18625
1843,NM,Luna,34.1662325,-106.0260685,24083
1844,NM,McKinley,34.1662325,-106.0260685,72438
1845,NM,Mora,34.1662325,-106.0260685,4536
1846,NM,Otero,34.1662325,-106.0260685,66137
1847,NM,Quay,34.1662325,-106.0260685,8325
1848,NM,Rio Arriba,34.1662325,-106.0260685,39158
1849,NM,Roosevelt,34.1662325,-106.0260685,18888
1850,NM,Sandoval,34.1662325,-106.0260685,142703
1851,NM,San Juan,34.1662325,-106.0260685,126514
1852,NM,San Miguel,34.1662325,-106.0260685,27738
1853,NM,Santa Fe,34.1662325,-106.0260685,149293
1854,NM,Sierra,34.1662325,-106.0260685,11031
1855,NM,Socorro,34.1662325,-106.0260685,16857
1856,NM,Taos,34.1662325,-106.0260685,32786
1857,NM,Torrance,34.1662325,-106.0260685,15519
1858,NM,Union,34.1662325,-106.0260685,4132
1859,NM,Valencia,34.1662325,-106.0260685,76027
1860,NY,New York,40.7056258,-73.97968,19572315
1861,NY,Albany,40.7056258,-73.97968,306967
1862,NY,Allegany,40.7056258,-73.97968,46688
1863,NY,Bronx,40.7056258,-73.97968,1435068
1864,NY,Broome,40.7056258,-73.97968,193187
1865,NY,Cattaraugus,40.7056258,-73.97968,77120
1866,NY,Cayuga,40.7056258,-73.97968,77425
1867,NY,Chautauqua,40.7056258,-73.97968,128496
1868,NY,Chemung,40.7056258,-73.97968,84895
1869,NY,Chenango,40.7056258,-73.97968,47908
1870,NY,Clinton,40.7056258,-73.97968,80582
1871,NY,Columbia,40.7056258,-73.97968,60370
1872,NY,Cortland,40.7056258,-73.97968,47864
1873,NY,Delaware,40.7056258,-73.97968,44994
1874,NY,Dutchess,40.7056258,-73.97968,293754
1875,NY,Erie,40.7056258,-73.97968,919355
1876,NY,Essex,40.7056258,-73.97968,37459
1877,NY,Franklin,40.7056258,-73.97968,50477
1878,NY,Fulton,40.7056258,-73.97968,53645
1879,NY,Genesee,40.7056258,-73.97968,57808
1880,NY,Greene,40.7056258,-73.97968,47424
1881,NY,Hamilton,40.7056258,-73.97968,4514
1882,NY,Herkimer,40.7056258,-73.97968,62056
1883,NY,Jefferson,40.7056258,-73.97968,112841
1884,NY,Kings,40.7056258,-73.97968,2589974
1885,NY,Lewis,40.7056258,-73.97968,26572
1886,NY,Livingston,40.7056258,-73.97968,63590
1887,NY,Madison,40.7056258,-73.97968,71204
1888,NY,Monroe,40.7056258,-73.97968,743341
1889,NY,Montgomery,40.7056258,-73.97968,49302
1890,NY,Nassau,40.7056258,-73.97968,1356508
1891,NY,New York,40.7056258,-73.97968,1631993
1892,NY,Niagara,40.7056258,-73.97968,210820
1893,NY,Oneida,40.7056258,-73.97968,229959
1894,NY,Onondaga,40.7056258,-73.97968,462871
1895,NY,Ontario,40.7056258,-73.97968,109510
1896,NY,Orange,40.7056258,-73.97968,380085
1897,NY,Orleans,40.7056258,-73.97968,40904
1898,NY,Oswego,40.7056258,-73.97968,118339
1899,NY,Otsego,40.7056258,-73.97968,59971
1900,NY,Putnam,40.7056258,-73.97968,98787
1901,NY,Queens,40.7056258,-73.97968,2287387
1902,NY,Rensselaer,40.7056258,-73.97968,159185
1903,NY,Richmond,40.7056258,-73.97968,474892
1904,NY,Rockland,40.7056258,-73.97968,324422
1905,NY,St. Lawrence,40.7056258,-73.97968,108912
1906,NY,Saratoga,40.7056258,-73.97968,228501
1907,NY,Schenectady,40.7056258,-73.97968,154859
1908,NY,Schoharie,40.7056258,-73.97968,31221
1909,NY,Schuyler,40.7056258,-73.97968,17919
1910,NY,Seneca,40.7056258,-73.97968,34390
1911,NY,Steuben,40.7056258,-73.97968,96421
1912,NY,Suffolk,40.7056258,-73.97968,1483832
1913,NY,Sullivan,40.7056258,-73.97968,75115
1914,NY,Tioga,40.7056258,-73.97968,48686
1915,NY,Tompkins,40.7056258,-73.97968,102642
1916,NY,Ulster,40.7056258,-73.97968,178665
1917,NY,Warren,40.7056258,-73.97968,64276
1918,NY,Washington,40.7056258,-73.97968,61615
1919,NY,Wayne,40.7056258,-73.97968,90519
1920,NY,Westchester,40.7056258,-73.97968,968889
1921,NY,Wyoming,40.7056258,-73.97968,40305
1922,NY,Yates,40.7056258,-73.97968,25010
1923,NC,North Carolina,35.2145629,-79.8912675,10264873
1924,NC,Alamance,35.2145629,-79.8912675,163323
1925,NC,Alexander,35.2145629,-79.8912675,37212
1926,NC,Alleghany,35.2145629,-79.8912675,11007
1927,NC,Anson,35.2145629,-79.8912675,24902
1928,NC,Ashe,35.2145629,-79.8912675,26863
1929,NC,Avery,35.2145629,-79.8912675,17506
1930,NC,Beaufort,35.2145629,-79.8912675,47168
1931,NC,Bertie,35.2145629,-79.8912675,19380
1932,NC,Bladen,35.2145629,-79.8912675,33407
1933,NC,Brunswick,35.2145629,-79.8912675,131814
1934,NC,Buncombe,35.2145629,-79.8912675,256886
1935,NC,Burke,35.2145629,-79.8912675,89967
1936,NC,Cabarrus,35.2145629,-79.8912675,206614
1937,NC,Caldwell,35.2145629,-79.8912675,81884
1938,NC,Camden,35.2145629,-79.8912675,10550
1939,NC,Carteret,35.2145629,-79.8912675,69070
1940,NC,Caswell,35.2145629,-79.8912675,22684
1941,NC,Catawba,35.2145629,-79.8912675,157613
1942,NC,Chatham,35.2145629,-79.8912675,71338
1943,NC,Cherokee,35.2145629,-79.8912675,27969
1944,NC,Chowan,35.2145629,-79.8912675,14097
1945,NC,Clay,35.2145629,-79.8912675,10946
1946,NC,Cleveland,35.2145629,-79.8912675,97282
1947,NC,Columbus,35.2145629,-79.8912675,56068
1948,NC,Craven,35.2145629,-79.8912675,102490
1949,NC,Cumberland,35.2145629,-79.8912675,332860
1950,NC,Currituck,35.2145629,-79.8912675,26363
1951,NC,Dare,35.2145629,-79.8912675,36222
1952,NC,Davidson,35.2145629,-79.8912675,165380
1953,NC,Davie,35.2145629,-79.8912675,42257
1954,NC,Duplin,35.2145629,-79.8912675,58966
1955,NC,Durham,35.2145629,-79.8912675,311847
1956,NC,Edgecombe,35.2145629,-79.8912675,52647
1957,NC,Forsyth,35.2145629,-79.8912675,375195
1958,NC,Franklin,35.2145629,-79.8912675,66361
1959,NC,Gaston,35.2145629,-79.8912675,219271
1960,NC,Gates,35.2145629,-79.8912675,11547
1961,NC,Graham,35.2145629,-79.8912675,8509
1962,NC,Granville,35.2145629,-79.8912675,59328
1963,NC,Greene,35.2145629,-79.8912675,21033
1964,NC,Guilford,35.2145629,-79.8912675,527868
1965,NC,Halifax,35.2145629,-79.8912675,51190
1966,NC,Harnett,35.2145629,-79.8912675,132283
1967,NC,Haywood,35.2145629,-79.8912675,61052
1968,NC,Henderson,35.2145629,-79.8912675,114912
1969,NC,Hertford,35.2145629,-79.8912675,24012
1970,NC,Hoke,35.2145629,-79.8912675,53957
1971,NC,Hyde,35.2145629,-79.8912675,5212
1972,NC,Iredell,35.2145629,-79.8912675,175538
1973,NC,Jackson,35.2145629,-79.8912675,42937
1974,NC,Johnston,35.2145629,-79.8912675,196870
1975,NC,Jones,35.2145629,-79.8912675,9594
1976,NC,Lee,35.2145629,-79.8912675,60481
1977,NC,Lenoir,35.2145629,-79.8912675,56756
1978,NC,Lincoln,35.2145629,-79.8912675,82919
1979,NC,McDowell,35.2145629,-79.8912675,45227
1980,NC,Macon,35.2145629,-79.8912675,34813
1981,NC,Madison,35.2145629,-79.8912675,21499
1982,NC,Martin,35.2145629,-79.8912675,22849
1983,NC,Mecklenburg,35.2145629,-79.8912675,1074474
1984,NC,Mitchell,35.2145629,-79.8912675,15003
1985,NC,Montgomery,35.2145629,-79.8912675,27251
1986,NC,Moore,35.2145629,-79.8912675,97294
1987,NC,Nash,35.2145629,-79.8912675,94030
1988,NC,New Hanover,35.2145629,-79.8912675,227937
1989,NC,Northampton,35.2145629,-79.8912675,19946
1990,NC,Onslow,35.2145629,-79.8912675,195069
1991,NC,Orange,35.2145629,-79.8912675,144836
1992,NC,Pamlico,35.2145629,-79.8912675,12700
1993,NC,Pasquotank,35.2145629,-79.8912675,39513
1994,NC,Pender,35.2145629,-79.8912675,60398
1995,NC,Perquimans,35.2145629,-79.8912675,13429
1996,NC,Person,35.2145629,-79.8912675,39344
1997,NC,Pitt,35.2145629,-79.8912675,178433
1998,NC,Polk,35.2145629,-79.8912675,20556
1999,NC,Randolph,35.2145629,-79.8912675,143118
2000,NC,Richmond,35.2145629,-79.8912675,44997
2001,NC,Robeson,35.2145629,-79.8912675,132595
2002,NC,Rockingham,35.2145629,-79.8912675,91076
2003,NC,Rowan,35.2145629,-79.8912675,140295
2004,NC,Rutherford,35.2145629,-79.8912675,66598
2005,NC,Sampson,35.2145629,-79.8912675,63384
2006,NC,Scotland,35.2145629,-79.8912675,35075
2007,NC,Stanly,35.2145629,-79.8912675,61587
2008,NC,Stokes,35.2145629,-79.8912675,45781
2009,NC,Surry,35.2145629,-79.8912675,71971
2010,NC,Swain,35.2145629,-79.8912675,14259
2011,NC,Transylvania,35.2145629,-79.8912675,33775
2012,NC,Tyrrell,35.2145629,-79.8912675,4094
2013,NC,Union,35.2145629,-79.8912675,231053
2014,NC,Vance,35.2145629,-79.8912675,44479
2015,NC,Wake,35.2145629,-79.8912675,1069078
2016,NC,Warren,35.2145629,-79.8912675,19898
2017,NC,Washington,35.2145629,-79.8912675,11922
2018,NC,Watauga,35.2145629,-79.8912675,54925
2019,NC,Wayne,35.2145629,-79.8912675,123602
2020,NC,Wilkes,35.2145629,-79.8912675,68468
2021,NC,Wilson,35.2145629,-79.8912675,81435
2022,NC,Yadkin,35.2145629,-79.8912675,37601
2023,NC,Yancey,35.2145629,-79.8912675,17759
2024,ND,North Dakota,47.4678819,-100.3022655,756716
2025,ND,Adams,47.4678819,-100.3022655,2311
2026,ND,Barnes,47.4678819,-100.3022655,10705
2027,ND,Benson,47.4678819,-100.3022655,6873
2028,ND,Billings,47.4678819,-100.3022655,932
2029,ND,Bottineau,47.4678819,-100.3022655,6501
2030,ND,Bowman,47.4678819,-100.3022655,3148
2031,ND,Burke,47.4678819,-100.3022655,2181
2032,ND,Burleigh,47.4678819,-100.3022655,94793
2033,ND,Cass,47.4678819,-100.3022655,176974
2034,ND,Cavalier,47.4678819,-100.3022655,3803
2035,ND,Dickey,47.4678819,-100.3022655,4938
2036,ND,Divide,47.4678819,-100.3022655,2334
2037,ND,Dunn,47.4678819,-100.3022655,4395
2038,ND,Eddy,47.4678819,-100.3022655,2300
2039,ND,Emmons,47.4678819,-100.3022655,3310
2040,ND,Foster,47.4678819,-100.3022655,3260
2041,ND,Golden Valley,47.4678819,-100.3022655,1807
2042,ND,Grand Forks,47.4678819,-100.3022655,70224
2043,ND,Grant,47.4678819,-100.3022655,2353
2044,ND,Griggs,47.4678819,-100.3022655,2249
2045,ND,Hettinger,47.4678819,-100.3022655,2547
2046,ND,Kidder,47.4678819,-100.3022655,2465
2047,ND,LaMoure,47.4678819,-100.3022655,4094
2048,ND,Logan,47.4678819,-100.3022655,1902
2049,ND,McHenry,47.4678819,-100.3022655,5877
2050,ND,McIntosh,47.4678819,-100.3022655,2597
2051,ND,McKenzie,47.4678819,-100.3022655,13334
2052,ND,McLean,47.4678819,-100.3022655,9584
2053,ND,Mercer,47.4678819,-100.3022655,8462
2054,ND,Morton,47.4678819,-100.3022655,30868
2055,ND,Mountrail,47.4678819,-100.3022655,10321
2056,ND,Nelson,47.4678819,-100.3022655,2893
2057,ND,Oliver,47.4678819,-100.3022655,1918
2058,ND,Pembina,47.4678819,-100.3022655,6947
2059,ND,Pierce,47.4678819,-100.3022655,4126
2060,ND,Ramsey,47.4678819,-100.3022655,11583
2061,ND,Ransom,47.4678819,-100.3022655,5314
2062,ND,Renville,47.4678819,-100.3022655,2441
2063,ND,Richland,47.4678819,-100.3022655,16253
2064,ND,Rolette,47.4678819,-100.3022655,14510
2065,ND,Sargent,47.4678819,-100.3022655,3872
2066,ND,Sheridan,47.4678819,-100.3022655,1332
2067,ND,Sioux,47.4678819,-100.3022655,4373
2068,ND,Slope,47.4678819,-100.3022655,768
2069,ND,Stark,47.4678819,-100.3022655,31080
2070,ND,Steele,47.4678819,-100.3022655,1903
2071,ND,Stutsman,47.4678819,-100.3022655,20965
2072,ND,Towner,47.4678819,-100.3022655,2223
2073,ND,Traill,47.4678819,-100.3022655,8008
2074,ND,Walsh,47.4678819,-100.3022655,10751
2075,ND,Ward,47.4678819,-100.3022655,68812
2076,ND,Wells,47.4678819,-100.3022655,3976
2077,ND,Williams,47.4678819,-100.3022655,35207
2078,OH,Ohio,40.1903624,-82.6692525,11655397
2079,OH,Adams,40.1903624,-82.6692525,27775
2080,OH,Allen,40.1903624,-82.6692525,103175
2081,OH,Ashland,40.1903624,-82.6692525,53536
2082,OH,Ashtabula,40.1903624,-82.6692525,97830
2083,OH,Athens,40.1903624,-82.6692525,65917
2084,OH,Auglaize,40.1903624,-82.6692525,45729
2085,OH,Belmont,40.1903624,-82.6692525,68024
2086,OH,Brown,40.1903624,-82.6692525,43572
2087,OH,Butler,40.1903624,-82.6692525,380018
2088,OH,Carroll,40.1903624,-82.6692525,27331
2089,OH,Champaign,40.1903624,-82.6692525,38845
2090,OH,Clark,40.1903624,-82.6692525,134725
2091,OH,Clermont,40.1903624,-82.6692525,204274
2092,OH,Clinton,40.1903624,-82.6692525,41956
2093,OH,Columbiana,40.1903624,-82.6692525,103189
2094,OH,Coshocton,40.1903624,-82.6692525,36585
2095,OH,Crawford,40.1903624,-82.6692525,41821
2096,OH,Cuyahoga,40.1903624,-82.6692525,1247450
2097,OH,Darke,40.1903624,-82.6692525,51513
2098,OH,Defiance,40.1903624,-82.6692525,38159
2099,OH,Delaware,40.1903624,-82.6692525,201134
2100,OH,Erie,40.1903624,-82.6692525,74779
2101,OH,Fairfield,40.1903624,-82.6692525,154457
2102,OH,Fayette,40.1903624,-82.6692525,28619
2103,OH,Franklin,40.1903624,-82.6692525,1290360
2104,OH,Fulton,40.1903624,-82.6692525,42253
2105,OH,Gallia,40.1903624,-82.6692525,30088
2106,OH,Geauga,40.1903624,-82.6692525,93842
2107,OH,Greene,40.1903624,-82.6692525,166502
2108,OH,Guernsey,40.1903624,-82.6692525,39111
2109,OH,Hamilton,40.1903624,-82.6692525,813589
2110,OH,Hancock,40.1903624,-82.6692525,75837
2111,OH,Hardin,40.1903624,-82.6692525,31425
2112,OH,Harrison,40.1903624,-82.6692525,15211
2113,OH,Henry,40.1903624,-82.6692525,27207
2114,OH,Highland,40.1903624,-82.6692525,43016
2115,OH,Hocking,40.1903624,-82.6692525,28390
2116,OH,Holmes,40.1903624,-82.6692525,43900
2117,OH,Huron,40.1903624,-82.6692525,58339
2118,OH,Jackson,40.1903624,-82.6692525,32450
2119,OH,Jefferson,40.1903624,-82.6692525,66371
2120,OH,Knox,40.1903624,-82.6692525,61480
2121,OH,Lake,40.1903624,-82.6692525,229954
2122,OH,Lawrence,40.1903624,-82.6692525,60183
