,State,County,TotalVets,VeteranPopulationPct,MaleVetsPct,FemaleVetsPct,WhiteVetsPct,BlackVetsPct,HispanicVetsPct,OtherRaceVetsPct,LessThanHSVetsPct,HighSchOnlyVetsPct,SomeCollegeVetsPct,CollegeDegreeVetsPct,EmployeedVetsPct,UnemployeedVetsPct
2392,SC,Lee,917.0,6.571121462,90.62159215,9.378407852,42.20283533,56.70665213,2.181025082,0.109051254,9.487459106,29.55288986,30.75245365,30.20719738,50.20491803,6.12244898
2393,SC,Lexington,22020.0,9.907182032,89.55949137,10.44050863,82.07084469,13.46049046,2.011807448,2.711171662,4.634572901,25.64893225,39.21207658,30.50441826,78.11871227,2.629319597
2394,SC,McCormick,1066.0,12.73900574,95.59099437,4.409005629,74.29643527,24.3902439,0.0,1.313320826,2.814258912,33.39587242,30.8630394,32.92682927,51.65876777,0.0
2395,SC,Marion,1709.0,7.092463479,91.8080749,8.191925102,38.61907548,57.10942071,0.0,4.271503803,17.62611276,34.77744807,30.38575668,17.21068249,62.69368296,3.422053232
2396,SC,Marlboro,1508.0,7.11858006,93.23607427,6.763925729,50.26525199,40.91511936,0.99469496,8.023872679,10.53333333,35.13333333,47.6,6.733333333,51.43212951,2.905569007
2397,SC,Newberry,2087.0,7.001711008,86.3440345,13.6559655,82.36703402,17.63296598,0.0,0.0,6.883179835,35.8700921,34.75521086,22.49151721,70.12847966,2.13740458
2398,SC,Oconee,6304.0,10.19454372,93.75,6.25,91.68781726,4.631979695,2.633248731,1.871827411,8.690054715,23.0125523,39.00869005,29.28870293,74.85783916,4.612045578
2399,SC,Orangeburg,4517.0,6.617539336,92.03010848,7.969891521,49.74540624,47.06663715,0.752711977,2.745184857,7.342502218,30.63442768,34.84915705,27.17391304,63.82874016,5.242868157
2400,SC,Pickens,7725.0,7.695526135,92.81553398,7.184466019,91.37864078,6.200647249,1.644012945,1.436893204,9.189826953,30.80755113,38.67330886,21.32931306,76.98470503,4.005045727
2401,SC,Richland,30512.0,9.804469723,84.61916623,15.38083377,43.88109596,49.47561615,3.821447299,4.476927111,3.779060071,18.28824922,41.37286948,36.55982122,75.55902498,4.712390855
2402,SC,Saluda,1161.0,7.354618016,90.95607235,9.043927649,66.58053402,23.3419466,7.493540052,6.632213609,15.67614126,35.91731266,23.60034453,24.80620155,64.70588235,8.504398827
2403,SC,Spartanburg,18155.0,7.692992195,92.11787386,7.882126136,77.38914899,18.30349766,1.949876067,3.045992839,9.764686155,27.20921134,38.36006931,24.6660332,71.6786927,4.914877868
2404,SC,Sumter,10824.0,13.86448059,84.8022912,15.1977088,54.78566149,40.01293422,2.14338507,3.861788618,5.185185185,19.3637227,47.25546059,28.19563153,73.04935208,6.850349123
2405,SC,Union,1713.0,7.955600966,92.00233508,7.997664915,63.92294221,31.87390543,0.0,4.203152364,7.939287799,43.3158202,32.10741389,16.63747811,76.54320988,1.129032258
2406,SC,Williamsburg,1755.0,7.115922637,93.21937322,6.780626781,36.12535613,59.25925926,3.475783476,2.905982906,11.5407147,40.71470416,33.86057411,13.88400703,50.6227758,6.326889279
2407,SC,York,17751.0,8.843618754,91.24556363,8.75443637,76.53089967,16.69201735,3.735000845,3.881471466,3.98449524,24.54540272,41.60063843,29.8694636,84.02360944,3.178949875
2408,SD,South Dakota,57550.0,8.801484094,91.59513467,8.404865335,91.35186794,0.960903562,1.655951347,6.564726325,5.528833448,32.16167169,35.77356097,26.53593389,81.28741985,3.464807148
2409,SD,Aurora,175.0,8.641975309,98.85714286,1.142857143,100.0,0.0,0.0,0.0,12.0,49.71428571,34.28571429,4.0,86.2745098,0.0
2410,SD,Beadle,820.0,6.13359264,93.17073171,6.829268293,99.14634146,0.0,0.731707317,0.12195122,6.87960688,38.6977887,31.2039312,23.21867322,71.00591716,0.0
2411,SD,Bennett,170.0,7.730786721,88.82352941,11.17647059,70.0,1.176470588,0.0,28.82352941,4.848484849,39.39393939,36.96969697,18.78787879,92.75362319,0.0
2412,SD,Bon Homme,478.0,8.5509839,96.65271967,3.347280335,87.86610879,3.138075314,0.0,8.9958159,9.832635983,44.56066946,32.63598326,12.9707113,48.63387978,0.0
2413,SD,Brookings,1635.0,5.942645295,90.76452599,9.235474006,95.41284404,2.262996942,2.935779817,1.651376147,6.354102406,33.92967304,27.26711906,32.44910549,91.11111111,0.0
2414,SD,Brown,1964.0,6.603900471,93.73727088,6.262729124,94.24643585,0.0,1.17107943,5.091649695,3.335043612,37.55772191,30.63109287,28.47614161,94.22459893,4.426787741
2415,SD,Brule,206.0,5.25644297,97.57281553,2.427184466,88.34951456,5.825242718,0.0,5.825242718,10.19417476,54.85436893,19.90291262,15.04854369,82.78688525,0.0
2416,SD,Buffalo,100.0,7.942811755,92.0,8.0,23.0,0.0,0.0,77.0,3.0,34.0,40.0,23.0,86.20689655,40.0
2417,SD,Butte,898.0,11.66233766,90.42316258,9.576837417,90.64587973,0.0,3.786191537,5.567928731,3.885714286,42.74285714,37.82857143,15.54285714,74.90196078,4.97382199
2418,SD,Campbell,67.0,5.706984668,98.50746269,1.492537313,100.0,0.0,0.0,0.0,31.34328358,43.28358209,8.955223881,16.41791045,14.28571429,0.0
2419,SD,Charles Mix,553.0,8.42217484,89.51175407,10.48824593,76.85352622,0.0,1.446654611,23.14647378,6.557377049,51.54826958,26.59380692,15.30054645,70.4797048,5.235602094
2420,SD,Clark,174.0,6.380638064,98.85057471,1.149425287,100.0,0.0,0.0,0.0,14.94252874,43.10344828,20.68965517,21.26436782,84.90566038,0.0
2421,SD,Clay,706.0,6.095665688,94.19263456,5.807365439,99.57507082,0.0,0.0,0.424929179,1.744186047,38.95348837,29.21511628,30.0872093,77.89473684,0.0
2422,SD,Codington,2266.0,10.62353493,95.41041483,4.589585172,99.07325684,0.0,0.441306267,0.485436893,6.86595049,47.26763195,29.00513779,16.86127978,88.41463415,1.57635468
2423,SD,Corson,251.0,9.514783927,92.82868526,7.171314741,43.8247012,0.0,0.0,56.1752988,10.8,36.4,39.2,13.6,68.30985915,11.34020619
2424,SD,Custer,1182.0,16.13651877,87.90186125,12.09813875,95.76988156,0.169204738,3.299492386,3.214890017,3.231292517,27.04081633,49.14965986,20.57823129,67.23484848,5.915492958
2425,SD,Davison,1312.0,8.489162084,89.63414634,10.36585366,97.10365854,0.0,0.914634146,1.981707317,8.241758242,31.47566719,40.03139717,20.25117739,78.04878049,5.514705882
2426,SD,Day,501.0,11.76608737,99.6007984,0.399201597,87.4251497,0.0,4.191616767,11.9760479,14.85943775,37.75100402,28.91566265,18.47389558,80.51948052,0.0
2427,SD,Deuel,301.0,9.146156184,95.68106312,4.318936877,100.0,0.0,0.0,0.0,3.322259136,50.16611296,21.26245847,25.24916944,98.37398374,1.652892562
2428,SD,Dewey,206.0,5.611549986,84.46601942,15.53398058,34.95145631,0.0,1.45631068,65.04854369,16.99029126,21.84466019,45.63106796,15.53398058,76.92307692,8.75
2429,SD,Douglas,189.0,8.559782609,96.82539683,3.174603175,100.0,0.0,0.0,0.0,20.0,44.70588235,21.17647059,14.11764706,80.70175439,0.0
2430,SD,Edmunds,221.0,7.517006803,100.0,0.0,92.760181,1.357466063,4.524886878,1.357466063,12.66968326,42.98642534,15.38461538,28.95927602,86.76470588,0.0
2431,SD,Fall River,816.0,14.63152232,89.58333333,10.41666667,94.60784314,0.0,5.024509804,3.676470588,6.985294118,43.62745098,32.59803922,16.78921569,53.03030303,0.952380952
2432,SD,Faulk,109.0,6.069042316,95.41284404,4.587155963,100.0,0.0,0.0,0.0,22.01834862,37.6146789,18.34862385,22.01834862,86.48648649,0.0
2433,SD,Grant,461.0,8.267575323,98.48156182,1.518438178,98.9154013,0.0,0.0,1.084598699,10.30701754,34.21052632,31.14035088,24.34210526,75.42857143,1.515151515
2434,SD,Gregory,226.0,7.073552426,88.9380531,11.0619469,92.47787611,0.0,0.0,7.522123894,14.15525114,39.7260274,35.15981735,10.95890411,45.45454545,0.0
2435,SD,Haakon,97.0,6.607629428,75.25773196,24.74226804,100.0,0.0,0.0,0.0,18.55670103,35.05154639,27.83505155,18.55670103,100.0,0.0
2436,SD,Hamlin,350.0,8.495145631,86.0,14.0,92.0,6.857142857,0.571428571,1.142857143,11.62790698,28.77906977,33.43023256,26.1627907,74.35897436,7.75862069
2437,SD,Hand,177.0,6.930305403,94.91525424,5.084745763,94.35028249,0.0,5.649717514,0.0,10.73446328,41.24293785,27.11864407,20.9039548,98.36065574,0.0
2438,SD,Hanson,234.0,10.03000429,95.72649573,4.273504274,100.0,0.0,0.0,0.0,14.52991453,49.14529915,22.64957265,13.67521368,85.57692308,0.0
2439,SD,Harding,77.0,7.692307692,84.41558442,15.58441558,100.0,0.0,0.0,0.0,2.597402597,27.27272727,46.75324675,23.37662338,94.73684211,0.0
2440,SD,Hughes,1091.0,8.077891308,88.54262145,11.45737855,88.17598533,0.0,0.0,11.82401467,2.075098814,26.38339921,33.39920949,38.14229249,90.48442907,0.191204589
2441,SD,Hutchinson,463.0,8.430444283,98.92008639,1.079913607,97.19222462,0.0,0.431965443,2.807775378,12.74298056,47.30021598,22.03023758,17.92656587,91.2568306,1.19760479
2442,SD,Hyde,58.0,5.440900563,96.55172414,3.448275862,100.0,0.0,0.0,0.0,8.620689655,36.20689655,36.20689655,18.96551724,100.0,0.0
2443,SD,Jackson,135.0,5.997334518,90.37037037,9.62962963,54.81481481,0.0,0.0,45.18518519,8.888888889,77.03703704,2.222222222,11.85185185,28.37837838,0.0
2444,SD,Jerauld,168.0,10.53952321,89.88095238,10.11904762,94.64285714,0.0,0.0,5.357142857,11.9047619,35.71428571,31.54761905,20.83333333,86.36363636,0.0
2445,SD,Jones,41.0,6.317411402,65.85365854,34.14634146,100.0,0.0,0.0,0.0,0.0,87.80487805,7.317073171,4.878048781,94.73684211,0.0
2446,SD,Kingsbury,326.0,8.491794738,95.09202454,4.90797546,100.0,0.0,0.0,0.0,11.96319018,42.63803681,28.52760736,16.87116564,77.77777778,1.190476191
2447,SD,Lake,835.0,8.29030977,87.78443114,12.21556886,99.64071856,0.0,0.0,0.359281437,9.580838323,30.65868263,28.26347305,31.49700599,89.67551622,29.27631579
2448,SD,Lawrence,2251.0,10.76363984,94.98000888,5.019991115,96.44602399,0.0,1.554864505,2.354509107,1.497957331,25.19291875,33.04584657,40.26327735,83.26271186,8.142493639
2449,SD,Lincoln,2988.0,7.34585505,88.01874163,11.98125837,96.48594378,1.907630522,0.635876841,1.606425703,5.388219545,25.66934404,40.52878179,28.41365462,80.05215124,1.384364821
2450,SD,Lyman,130.0,4.786450663,89.23076923,10.76923077,86.15384615,0.0,0.0,13.84615385,4.761904762,58.73015873,13.49206349,23.01587302,100.0,11.42857143
2451,SD,McCook,317.0,7.877733598,90.85173502,9.148264984,96.21451104,0.94637224,0.0,2.839116719,10.41009464,44.16403785,23.65930599,21.76656151,86.84210526,0.0
2452,SD,McPherson,166.0,9.1966759,100.0,0.0,100.0,0.0,0.0,0.0,18.07228916,28.91566265,33.73493976,19.27710843,86.66666667,0.0
2453,SD,Marshall,284.0,7.895468446,97.88732394,2.112676056,83.8028169,1.408450704,1.76056338,13.02816901,11.97183099,40.49295775,26.4084507,21.12676056,82.65306122,11.11111111
2454,SD,Meade,2867.0,14.13150631,93.51238228,6.487617719,90.72200907,2.3020579,2.790373212,4.638995466,0.363240102,21.39484199,53.50526698,24.73665093,87.26333907,0.460223537
2455,SD,Mellette,74.0,5.285714286,100.0,0.0,39.18918919,0.0,0.0,60.81081081,5.405405405,60.81081081,25.67567568,8.108108108,44.82758621,23.07692308
2456,SD,Miner,111.0,6.694813028,97.2972973,2.702702703,100.0,0.0,0.0,0.0,5.405405405,34.23423423,30.63063063,29.72972973,55.55555556,0.0
2457,SD,Minnehaha,10494.0,7.457945121,90.96626644,9.033733562,95.50219173,0.571755289,1.80102916,2.315608919,4.930321961,30.71600192,36.47284959,27.88082653,83.59900815,2.775423729
2458,SD,Moody,453.0,9.363373295,91.83222958,8.167770419,85.87196468,0.0,2.428256071,13.02428256,7.947019868,27.15231788,42.82560706,22.07505519,76.875,0.0
2459,SD,Oglala Lakota,493.0,5.471698113,83.1643002,16.8356998,11.96754564,0.0,0.0,88.03245436,11.96754564,26.1663286,49.29006085,12.57606491,63.01369863,0.0
2460,SD,Pennington,10675.0,12.70651812,89.25526932,10.74473068,87.93442623,2.06088993,2.988290398,7.925058548,1.338141786,25.11151182,40.29609946,33.25424694,79.23850575,5.099728015
2461,SD,Perkins,249.0,10.94986807,89.95983936,10.04016064,92.36947791,0.0,0.0,7.630522088,17.26907631,27.30923695,32.53012048,22.89156627,69.11764706,0.0
2462,SD,Potter,183.0,10.07709251,92.89617486,7.103825137,100.0,0.0,0.0,0.0,9.289617486,46.44808743,35.51912568,8.743169399,70.73170732,5.172413793
2463,SD,Roberts,582.0,7.768286172,93.29896907,6.701030928,76.80412371,0.343642612,0.171821306,22.68041237,6.908462867,48.1865285,25.73402418,19.17098446,67.75700935,3.448275862
2464,SD,Sanborn,136.0,7.526286663,83.82352941,16.17647059,93.38235294,0.0,1.470588235,5.147058824,13.97058824,40.44117647,31.61764706,13.97058824,85.41666667,2.43902439
2465,SD,Spink,444.0,9.044611937,95.94594595,4.054054054,98.1981982,0.0,0.0,1.801801802,2.75862069,48.27586207,33.10344828,15.86206897,81.50289017,0.0
2466,SD,Stanley,169.0,7.319185795,89.34911243,10.65088757,100.0,0.0,0.0,0.0,9.467455621,13.01775148,33.13609467,44.37869822,77.41935484,0.0
2467,SD,Sully,86.0,8.523290387,87.20930233,12.79069767,90.69767442,0.0,0.0,9.302325581,9.302325581,23.25581395,59.30232558,8.139534884,83.33333333,0.0
2468,SD,Todd,226.0,3.808560836,93.80530973,6.194690266,3.539823009,0.0,1.769911504,94.69026549,23.00884956,24.33628319,34.07079646,18.5840708,54.16666667,13.46153846
2469,SD,Tripp,213.0,5.070221376,100.0,0.0,92.01877934,0.0,0.0,7.981220657,9.523809524,49.04761905,20.47619048,20.95238095,76.82926829,0.0
2470,SD,Turner,552.0,8.749405611,92.75362319,7.246376812,97.82608696,0.0,1.630434783,0.543478261,8.152173913,35.32608696,33.33333333,23.1884058,91.56118143,0.0
2471,SD,Union,1056.0,9.11051678,96.78030303,3.21969697,98.29545455,1.704545455,0.0,0.0,8.995215311,21.53110048,37.6076555,31.86602871,81.63716814,0.27100271
2472,SD,Walworth,434.0,10.39770005,99.30875576,0.69124424,80.1843318,0.0,0.460829493,19.35483871,19.58525346,48.38709677,11.98156682,20.04608295,98.125,8.280254777
2473,SD,Yankton,1799.0,10.05983336,93.49638688,6.503613118,91.10617009,1.556420234,0.444691495,7.337409672,8.337965536,34.13007226,33.57420789,23.95775431,83.24742268,2.941176471
2474,SD,Ziebach,79.0,4.061696658,78.48101266,21.51898734,30.37974684,0.0,0.0,69.62025316,15.18987342,62.02531646,16.4556962,6.329113924,56.52173913,19.23076923
2475,TN,Tennessee,431274.0,8.316740952,90.68735885,9.312641152,81.96784411,13.75598807,2.067363208,2.715674954,7.466595943,30.05156418,36.53499065,25.94684923,73.46613829,4.678475863
2476,TN,Anderson,6027.0,10.05136587,90.90758255,9.092417455,94.19279907,3.401360544,1.028704165,1.37713622,7.753647777,27.3328809,39.66745843,25.24601289,74.52161588,2.377555873
2477,TN,Bedford,2907.0,8.076346058,91.124871,8.875128999,85.20811834,9.322325421,0.584795322,4.884760922,11.86790506,36.22291022,27.69177847,24.21740626,66.89750693,0.0
2478,TN,Benton,1295.0,9.974582146,94.36293436,5.637065637,96.13899614,2.393822394,0.0,1.467181467,14.51737452,48.33976834,21.54440154,15.5984556,68.78612717,19.04761905
2479,TN,Bledsoe,945.0,7.885514019,98.73015873,1.26984127,96.08465608,0.740740741,0.0,3.174603175,4.444444444,31.42857143,45.29100529,18.83597884,61.12311015,11.30742049
2480,TN,Blount,9931.0,9.619613123,93.08226765,6.917732353,95.13644145,2.04410432,0.996878461,2.074312758,7.330960854,30.06609049,39.14590747,23.45704118,75.93287701,4.274498401
2481,TN,Bradley,6307.0,7.663054044,93.18217853,6.817821468,92.2784208,3.186935151,2.013635643,2.521008403,7.687420585,29.74904701,43.91677255,18.64675985,74.25944842,4.997707474
2482,TN,Campbell,2624.0,8.31616645,95.00762195,4.992378049,97.52286585,0.0,0.0,2.477134146,14.60023175,35.80533024,34.83970645,14.75473156,60.72477963,4.677419355
2483,TN,Cannon,871.0,7.820075418,91.50401837,8.49598163,94.25947187,4.47761194,0.344431688,0.918484501,15.26980482,44.66130884,29.73593571,10.33295063,49.30362117,14.68926554
2484,TN,Carroll,1854.0,8.454557891,88.18770227,11.81229773,92.12513484,5.987055016,1.240560949,0.647249191,10.52036199,35.35067873,37.33031674,16.79864253,50.23169601,1.47601476
2485,TN,Carter,4528.0,9.872236515,92.11572438,7.884275618,96.51060071,1.921378092,0.419611307,1.148409894,7.801578354,35.55806088,38.85005637,17.7903044,69.65833758,6.881405564
2486,TN,Cheatham,2569.0,8.222641872,92.2927209,7.707279097,96.34098871,1.206695212,0.856364344,1.790579992,6.13645539,40.16955995,34.1138474,19.58013726,75.75757576,2.571428571
2487,TN,Chester,1052.0,7.932438546,98.38403042,1.615969582,91.53992395,6.844106464,0.380228137,1.235741445,4.725168756,38.66923819,48.50530376,8.100289296,77.07910751,0.0
2488,TN,Claiborne,1893.0,7.370921268,96.30216587,3.697834126,96.83042789,1.637612256,1.531959852,0.845219229,10.66298343,36.96132597,40.22099448,12.15469613,71.32034632,5.159332322
2489,TN,Clay,500.0,8.191349935,99.0,1.0,92.8,0.0,0.0,7.2,17.39130435,43.47826087,30.02070393,9.109730849,44.05594406,22.22222222
2490,TN,Cocke,2822.0,9.992210183,93.30262225,6.697377746,91.60170092,4.145995748,2.551381999,3.401842665,14.82944345,36.73249551,27.07360862,21.36445242,60.38719285,16.15289766
2491,TN,Coffee,4199.0,10.02746269,93.02214813,6.97785187,93.1650393,3.643724696,1.45272684,1.738509169,6.130361037,33.77756239,36.03101527,24.0610613,69.50319725,1.840056617
2492,TN,Crockett,807.0,7.367844426,91.20198265,8.798017348,89.83890954,8.798017348,0.743494424,0.619578687,8.560794045,46.77419355,35.35980149,9.305210918,65.12820513,0.393700787
2493,TN,Cumberland,6431.0,13.20777967,92.24070907,7.759290935,96.5168714,0.139947131,1.337272586,2.39465091,8.789465334,26.55878153,40.07615421,24.57559892,65.80129805,2.048558422
2494,TN,Davidson,30142.0,5.560905773,89.81487625,10.18512375,64.3321611,29.49041205,3.297724106,3.281135957,7.565304756,27.26724715,32.9035499,32.26389819,79.35384615,4.43582784
2495,TN,Decatur,662.0,7.219980369,96.37462236,3.625377644,89.42598187,2.870090634,1.359516616,6.344410876,10.72507553,39.27492447,40.93655589,9.063444109,53.26633166,6.603773585
2496,TN,DeKalb,1179.0,7.599097647,91.85750636,8.142493639,98.13401187,0.42408821,1.441899915,0.0,18.67940921,30.75586447,29.71329279,20.85143354,61.28364389,1.351351351
2497,TN,Dickson,2908.0,7.209440698,92.29711142,7.702888583,90.71526823,2.991746905,3.473177442,3.885832187,14.51333564,31.72843782,34.81122272,18.94700381,68.37944664,3.949903661
2498,TN,Dyer,1987.0,6.981974068,93.80976346,6.190236538,84.54957222,11.57523905,2.164066432,3.170608958,10.26557712,33.24821246,42.39019408,14.09601634,79.96031746,2.109181141
2499,TN,Fayette,2883.0,8.931503454,90.1144641,9.8855359,77.62747138,18.6264308,2.601456816,1.144640999,9.893617021,23.15602837,39.25531915,27.69503546,75.07598784,1.518218624
2500,TN,Fentress,1283.0,8.933918251,96.80436477,3.19563523,99.84411535,0.0,0.0,0.155884645,10.06493506,36.2012987,40.74675325,12.98701299,55.73770492,0.0
2501,TN,Franklin,3167.0,9.531405183,92.89548469,7.104515314,91.91664035,4.957372908,1.48405431,2.747079255,3.676703645,39.42947702,32.99524564,23.89857369,74.53416149,2.333333333
2502,TN,Gibson,2966.0,7.963485032,92.58260283,7.417397168,77.61294673,19.62238705,1.112609575,2.0229265,9.686315064,37.50430886,38.71078938,14.09858669,68.0164722,8.7790111
2503,TN,Giles,1941.0,8.381552811,90.98402885,9.015971149,86.70788253,7.831014941,1.494075219,5.100463679,5.148205928,35.04940198,39.62558502,20.17680707,67.77251185,1.223776224
2504,TN,Grainger,1624.0,8.827526227,92.85714286,7.142857143,94.76600985,2.339901478,2.155172414,0.738916256,12.74630542,30.17241379,45.3817734,11.69950739,69.7080292,17.27748691
2505,TN,Greene,5470.0,9.86420933,92.24862888,7.751371115,94.09506399,2.303473492,1.188299817,3.053016453,10.61051857,37.49540272,38.65391688,13.24016182,66.43211921,12.02492212
2506,TN,Grundy,658.0,6.296650718,94.52887538,5.47112462,82.82674772,0.303951368,1.671732523,15.19756839,12.92307692,38.15384615,19.53846154,29.38461538,58.2010582,0.0
2507,TN,Hamblen,3946.0,8.024565828,94.22199696,5.778003041,95.2356817,3.091738469,0.810947795,1.672579828,14.5717182,37.12620375,34.21186011,14.09021794,67.32495512,8.266666667
2508,TN,Hamilton,21821.0,7.647609268,92.3834838,7.6165162,81.70569635,14.64185876,1.727693506,2.204298611,7.224299497,24.74264876,36.09841666,31.93463509,74.78292661,3.752138841
2509,TN,Hancock,387.0,7.44517122,82.42894057,17.57105943,97.93281654,2.067183463,0.0,0.0,3.100775194,41.34366925,33.59173127,21.96382429,36.40552995,0.0
2510,TN,Hardeman,1507.0,7.309147347,93.62972794,6.370272064,70.93563371,26.47644326,0.0,2.587923026,9.342560554,41.10726644,30.93425606,18.61591696,48.0994152,27.3556231
2511,TN,Hardin,1844.0,9.042761867,92.67895879,7.321041215,90.67245119,4.555314534,1.681127983,3.091106291,11.70271769,39.21242374,27.45424293,21.63061564,55.80774366,7.177033493
2512,TN,Hawkins,4024.0,8.915870871,91.17793241,8.822067594,96.84393638,1.192842942,0.447316103,1.515904573,6.851021425,33.30842053,41.00647733,18.83408072,55.88565022,4.312938816
2513,TN,Haywood,935.0,6.864904552,92.51336898,7.486631016,57.43315508,42.56684492,0.0,0.0,8.983957219,47.70053476,36.14973262,7.165775401,66.94736842,0.0
2514,TN,Henderson,1527.0,7.073046459,98.10085134,1.899148658,94.56450557,4.780615586,0.654878847,0.0,11.26391618,40.60248854,36.54223969,11.5913556,72.1716515,4.144144144
2515,TN,Henry,2817.0,11.03969902,91.83528577,8.164714235,90.8058218,4.756833511,3.372381967,1.064962726,9.996391195,44.2078672,30.31396608,15.48177553,59.20941968,2.130681818
2516,TN,Hickman,1950.0,9.976976209,87.74358974,12.25641026,88.82051282,1.641025641,8.769230769,5.128205128,24.45193929,30.12928612,33.89544688,11.52332771,64.19249592,1.270648031
2517,TN,Houston,739.0,11.53245943,89.17456022,10.82543978,91.61028417,3.51826793,4.194857916,0.676589987,17.12707182,48.48066298,13.8121547,20.5801105,86.8902439,1.403508772
2518,TN,Humphreys,1468.0,10.09212155,91.21253406,8.78746594,92.98365123,0.0,0.204359673,7.016348774,16.89373297,36.85286104,27.58855586,18.66485014,62.77561608,0.0
2519,TN,Jackson,794.0,8.295893846,92.31738035,7.682619647,98.23677582,1.007556675,0.755667506,0.755667506,8.564231738,40.17632242,35.39042821,15.86901763,53.25,3.755868545
2520,TN,Jefferson,4238.0,9.86705781,92.2369042,7.7630958,96.27182633,0.353940538,1.109013686,2.477583766,9.293948127,37.29586936,39.6493756,13.76080692,66.84660369,7.738896366
2521,TN,Johnson,1534.0,10.40988056,95.69752282,4.302477184,94.91525424,1.043024772,1.694915254,2.998696219,6.714471969,52.08604954,29.00912647,12.19035202,45.67901235,4.804804805
2522,TN,Knox,29791.0,8.204129742,91.43701118,8.562988822,89.15779934,7.143096909,1.064079756,2.705515088,4.116321933,25.1450611,36.51785105,34.22076592,79.61673587,3.337612324
2523,TN,Lake,420.0,6.624605678,94.04761905,5.952380952,76.42857143,23.57142857,0.0,0.0,5.238095238,37.38095238,40.71428571,16.66666667,29.66507177,0.0
2524,TN,Lauderdale,1322.0,6.615292234,92.36006051,7.639939486,78.97125567,19.51588502,0.0,1.512859304,9.379727685,43.49470499,40.01512859,7.110438729,66.39455782,2.663934426
2525,TN,Lawrence,2666.0,8.208128079,90.51012753,9.489872468,95.12378095,2.175543886,0.56264066,2.138034509,17.26212862,35.80293343,29.40955246,17.52538548,65.89259797,8.149779736
2526,TN,Lewis,745.0,7.926375146,89.79865772,10.20134228,96.6442953,3.355704698,0.0,0.0,7.785234899,46.17449664,23.89261745,22.14765101,52.26586103,0.0
2527,TN,Lincoln,2312.0,8.786197461,94.20415225,5.795847751,96.58304498,1.773356401,0.648788927,0.994809689,8.930928289,32.07215134,39.90321161,19.09370875,79.0368272,2.867383513
2528,TN,Loudon,4198.0,9.996428146,95.49785612,4.502143878,95.78370653,0.190566937,2.667937113,1.357789424,5.562273277,28.77871826,27.35187424,38.30713422,73.1814842,3.915662651
2529,TN,McMinn,3474.0,8.314386234,94.30051813,5.699481865,86.12550374,4.634427173,0.345423143,8.894645941,11.07585809,34.12171907,37.03490049,17.76752235,74.71471471,3.135048232
2530,TN,McNairy,1465.0,7.269749901,92.21843003,7.781569966,95.35836177,1.092150171,1.365187713,2.320819113,19.83356449,35.71428571,31.62274619,12.82940361,50.64456722,0.0
2531,TN,Macon,1138.0,6.30575719,96.30931459,3.690685413,99.64850615,0.0,0.0,0.351493849,9.490333919,57.38137083,25.65905097,7.469244288,51.0460251,2.049180328
2532,TN,Madison,5645.0,7.471774033,92.79007972,7.209920283,65.98759965,32.11691763,0.655447299,1.346324181,7.477979508,30.55905087,36.32931871,25.63365091,66.75549634,6.487025948
2533,TN,Marion,1860.0,8.274021352,97.52688172,2.47311828,95.0,1.666666667,0.698924731,2.634408602,11.34408602,42.20430108,35.2688172,11.1827957,70.70600632,3.278688525
2534,TN,Marshall,1855.0,7.373107039,94.33962264,5.660377359,86.90026954,9.110512129,3.989218329,0.0,7.223719677,37.46630728,35.95687332,19.35309973,81.53846154,0.0
2535,TN,Maury,5417.0,7.693946539,91.72973971,8.270260292,85.85933173,10.31936496,0.812257707,3.433634853,6.371911574,34.60895411,39.16031952,19.85881479,78.98743814,6.409638554
2536,TN,Meigs,759.0,7.887353216,92.09486166,7.90513834,94.86166008,1.449275362,0.0,3.689064559,11.12582781,32.31788079,49.27152318,7.284768212,66.87306502,0.925925926
2537,TN,Monroe,3468.0,9.607180453,94.49250288,5.507497117,90.74394464,3.200692042,5.305651672,5.132641292,8.601216334,36.54792934,36.22936577,18.62148856,68.51255634,3.665413534
2538,TN,Montgomery,26162.0,19.61316441,78.91980735,21.08019265,66.43987463,20.84703004,8.340340953,6.352725327,2.890667496,20.63874427,46.06029995,30.41028829,73.6612128,5.127867124
2539,TN,Moore,552.0,10.91988131,96.73913043,3.260869565,94.20289855,5.797101449,0.0,0.0,7.608695652,42.93478261,38.76811594,10.6884058,61.78571429,9.826589595
2540,TN,Morgan,1537.0,8.851137345,91.41184125,8.588158751,98.43851659,1.106050748,0.455432661,0.455432661,16.00520494,45.73845153,31.81522446,6.441119063,60.65808298,1.41509434
2541,TN,Obion,1768.0,7.474106954,94.17420814,5.825791855,84.6719457,14.42307692,1.300904977,0.056561086,9.960159363,44.33693796,30.56346044,15.13944223,64.12776413,4.214559387
2542,TN,Overton,1141.0,6.627555762,98.07186678,1.928133217,97.45836985,0.0,1.402278703,1.139351446,12.26993865,35.40753725,33.21647677,19.10604733,73.73358349,6.870229008
2543,TN,Perry,448.0,7.223476298,86.38392857,13.61607143,98.88392857,1.116071429,0.0,0.0,8.482142857,31.25,48.88392857,11.38392857,27.47252747,12.0
2544,TN,Pickett,372.0,8.974668275,98.11827957,1.88172043,100.0,0.0,0.0,0.0,15.32258065,26.88172043,32.52688172,25.2688172,34.95934959,0.0
