,State,County,Latitude,Longitude,AveragePop2015to2019
1485,MS,Quitman,32.5851062,-89.8772196,7186.8
1486,MS,Rankin,32.5851062,-89.8772196,152677.2
1487,MS,Scott,32.5851062,-89.8772196,28332.4
1488,MS,Sharkey,32.5851062,-89.8772196,4437.4
1489,MS,Simpson,32.5851062,-89.8772196,26888.2
1490,MS,Smith,32.5851062,-89.8772196,16009.2
1491,MS,Stone,32.5851062,-89.8772196,18276.0
1492,MS,Sunflower,32.5851062,-89.8772196,26166.6
1493,MS,Tallahatchie,32.5851062,-89.8772196,14157.6
1494,MS,Tate,32.5851062,-89.8772196,28404.0
1495,MS,Tippah,32.5851062,-89.8772196,22017.6
1496,MS,Tishomingo,32.5851062,-89.8772196,19441.4
1497,MS,Tunica,32.5851062,-89.8772196,9988.2
1498,MS,Union,32.5851062,-89.8772196,28507.0
1499,MS,Walthall,32.5851062,-89.8772196,14476.8
1500,MS,Warren,32.5851062,-89.8772196,46519.0
1501,MS,Washington,32.5851062,-89.8772196,46056.8
1502,MS,Wayne,32.5851062,-89.8772196,20373.2
1503,MS,Webster,32.5851062,-89.8772196,9768.0
1504,MS,Wilkinson,32.5851062,-89.8772196,8875.0
1505,MS,Winston,32.5851062,-89.8772196,18228.6
1506,MS,Yalobusha,32.5851062,-89.8772196,12367.4
1507,MS,Yazoo,32.5851062,-89.8772196,28565.0
1508,MO,Missouri,38.3046615,-92.437099,6104917.6
1509,MO,Adair,38.3046615,-92.437099,25369.0
1510,MO,Andrew,38.3046615,-92.437099,17502.6
1511,MO,Atchison,38.3046615,-92.437099,5229.0
1512,MO,Audrain,38.3046615,-92.437099,25644.2
1513,MO,Barry,38.3046615,-92.437099,35530.2
1514,MO,Barton,38.3046615,-92.437099,11797.4
1515,MO,Bates,38.3046615,-92.437099,16296.4
1516,MO,Benton,38.3046615,-92.437099,19107.4
1517,MO,Bollinger,38.3046615,-92.437099,12224.6
1518,MO,Boone,38.3046615,-92.437099,177651.0
1519,MO,Buchanan,38.3046615,-92.437099,88460.2
1520,MO,Butler,38.3046615,-92.437099,42656.2
1521,MO,Caldwell,38.3046615,-92.437099,9039.0
1522,MO,Callaway,38.3046615,-92.437099,44889.4
1523,MO,Camden,38.3046615,-92.437099,45466.4
1524,MO,Cape Girardeau,38.3046615,-92.437099,78490.6
1525,MO,Carroll,38.3046615,-92.437099,8781.4
1526,MO,Carter,38.3046615,-92.437099,6146.8
1527,MO,Cass,38.3046615,-92.437099,103597.4
1528,MO,Cedar,38.3046615,-92.437099,14042.6
1529,MO,Chariton,38.3046615,-92.437099,7483.4
1530,MO,Christian,38.3046615,-92.437099,85658.4
1531,MO,Clark,38.3046615,-92.437099,6779.4
1532,MO,Clay,38.3046615,-92.437099,242515.8
1533,MO,Clinton,38.3046615,-92.437099,20500.4
1534,MO,Cole,38.3046615,-92.437099,76723.4
1535,MO,Cooper,38.3046615,-92.437099,17659.6
1536,MO,Crawford,38.3046615,-92.437099,24154.2
1537,MO,Dade,38.3046615,-92.437099,7578.2
1538,MO,Dallas,38.3046615,-92.437099,16616.8
1539,MO,Daviess,38.3046615,-92.437099,8295.4
1540,MO,DeKalb,38.3046615,-92.437099,12526.0
1541,MO,Dent,38.3046615,-92.437099,15545.4
1542,MO,Douglas,38.3046615,-92.437099,13305.8
1543,MO,Dunklin,38.3046615,-92.437099,30027.2
1544,MO,Franklin,38.3046615,-92.437099,103190.6
1545,MO,Gasconade,38.3046615,-92.437099,14711.4
1546,MO,Gentry,38.3046615,-92.437099,6616.2
1547,MO,Greene,38.3046615,-92.437099,289756.4
1548,MO,Grundy,38.3046615,-92.437099,9991.6
1549,MO,Harrison,38.3046615,-92.437099,8490.6
1550,MO,Henry,38.3046615,-92.437099,21735.4
1551,MO,Hickory,38.3046615,-92.437099,9403.8
1552,MO,Holt,38.3046615,-92.437099,4431.6
1553,MO,Howard,38.3046615,-92.437099,10058.4
1554,MO,Howell,38.3046615,-92.437099,40103.8
1555,MO,Iron,38.3046615,-92.437099,10163.8
1556,MO,Jackson,38.3046615,-92.437099,696216.0
1557,MO,Jasper,38.3046615,-92.437099,119919.6
1558,MO,Jefferson,38.3046615,-92.437099,223950.6
1559,MO,Johnson,38.3046615,-92.437099,53682.2
1560,MO,Knox,38.3046615,-92.437099,3946.8
1561,MO,Laclede,38.3046615,-92.437099,35531.2
1562,MO,Lafayette,38.3046615,-92.437099,32597.4
1563,MO,Lawrence,38.3046615,-92.437099,38204.0
1564,MO,Lewis,38.3046615,-92.437099,9955.4
1565,MO,Lincoln,38.3046615,-92.437099,56476.8
1566,MO,Linn,38.3046615,-92.437099,12113.2
1567,MO,Livingston,38.3046615,-92.437099,15126.0
1568,MO,McDonald,38.3046615,-92.437099,22782.0
1569,MO,Macon,38.3046615,-92.437099,15198.8
1570,MO,Madison,38.3046615,-92.437099,12179.4
1571,MO,Maries,38.3046615,-92.437099,8802.8
1572,MO,Marion,38.3046615,-92.437099,28608.2
1573,MO,Mercer,38.3046615,-92.437099,3644.0
1574,MO,Miller,38.3046615,-92.437099,25201.2
1575,MO,Mississippi,38.3046615,-92.437099,13574.2
1576,MO,Moniteau,38.3046615,-92.437099,16045.8
1577,MO,Monroe,38.3046615,-92.437099,8629.2
1578,MO,Montgomery,38.3046615,-92.437099,11487.2
1579,MO,Morgan,38.3046615,-92.437099,20271.4
1580,MO,New Madrid,38.3046615,-92.437099,17559.6
1581,MO,Newton,38.3046615,-92.437099,58180.2
1582,MO,Nodaway,38.3046615,-92.437099,22359.2
1583,MO,Oregon,38.3046615,-92.437099,10647.2
1584,MO,Osage,38.3046615,-92.437099,13615.2
1585,MO,Ozark,38.3046615,-92.437099,9206.8
1586,MO,Pemiscot,38.3046615,-92.437099,16662.8
1587,MO,Perry,38.3046615,-92.437099,19191.2
1588,MO,Pettis,38.3046615,-92.437099,42354.8
1589,MO,Phelps,38.3046615,-92.437099,44629.8
1590,MO,Pike,38.3046615,-92.437099,18455.4
1591,MO,Platte,38.3046615,-92.437099,100681.8
1592,MO,Polk,38.3046615,-92.437099,31748.2
1593,MO,Pulaski,38.3046615,-92.437099,52425.2
1594,MO,Putnam,38.3046615,-92.437099,4781.4
1595,MO,Ralls,38.3046615,-92.437099,10233.6
1596,MO,Randolph,38.3046615,-92.437099,24878.0
1597,MO,Ray,38.3046615,-92.437099,22874.8
1598,MO,Reynolds,38.3046615,-92.437099,6290.2
1599,MO,Ripley,38.3046615,-92.437099,13567.2
1600,MO,St. Charles,38.3046615,-92.437099,394290.2
1601,MO,St. Clair,38.3046615,-92.437099,9370.0
1602,MO,Ste. Genevieve,38.3046615,-92.437099,17848.4
1603,MO,St. Francois,38.3046615,-92.437099,66642.8
1604,MO,St. Louis,38.3046615,-92.437099,996919.4
1605,MO,Saline,38.3046615,-92.437099,22976.4
1606,MO,Schuyler,38.3046615,-92.437099,4554.6
1607,MO,Scotland,38.3046615,-92.437099,4902.2
1608,MO,Scott,38.3046615,-92.437099,38632.8
1609,MO,Shannon,38.3046615,-92.437099,8217.0
1610,MO,Shelby,38.3046615,-92.437099,6013.4
1611,MO,Stoddard,38.3046615,-92.437099,29377.4
1612,MO,Stone,38.3046615,-92.437099,31614.6
1613,MO,Sullivan,38.3046615,-92.437099,6246.6
1614,MO,Taney,38.3046615,-92.437099,55114.2
1615,MO,Texas,38.3046615,-92.437099,25603.8
1616,MO,Vernon,38.3046615,-92.437099,20594.6
1617,MO,Warren,38.3046615,-92.437099,34453.2
1618,MO,Washington,38.3046615,-92.437099,24860.4
1619,MO,Wayne,38.3046615,-92.437099,13195.0
1620,MO,Webster,38.3046615,-92.437099,38654.8
1621,MO,Worth,38.3046615,-92.437099,2027.4
1622,MO,Wright,38.3046615,-92.437099,18203.4
1623,MO,St. Louis,38.3046615,-92.437099,308174.2
1624,MT,Montana,46.6797995,-110.044783,1050651.8
1625,MT,Beaverhead,46.6797995,-110.044783,9414.6
1626,MT,Big Horn,46.6797995,-110.044783,13387.4
1627,MT,Blaine,46.6797995,-110.044783,6719.2
1628,MT,Broadwater,46.6797995,-110.044783,5945.0
1629,MT,Carbon,46.6797995,-110.044783,10596.8
1630,MT,Carter,46.6797995,-110.044783,1205.4
1631,MT,Cascade,46.6797995,-110.044783,81625.4
1632,MT,Chouteau,46.6797995,-110.044783,5732.2
1633,MT,Custer,46.6797995,-110.044783,11729.2
1634,MT,Daniels,46.6797995,-110.044783,1724.4
1635,MT,Dawson,46.6797995,-110.044783,9017.0
1636,MT,Deer Lodge,46.6797995,-110.044783,9105.6
1637,MT,Fallon,46.6797995,-110.044783,3003.8
1638,MT,Fergus,46.6797995,-110.044783,11220.8
1639,MT,Flathead,46.6797995,-110.044783,99899.0
1640,MT,Gallatin,46.6797995,-110.044783,108062.6
1641,MT,Garfield,46.6797995,-110.044783,1275.8
1642,MT,Glacier,46.6797995,-110.044783,13732.0
1643,MT,Golden Valley,46.6797995,-110.044783,817.6
1644,MT,Granite,46.6797995,-110.044783,3311.0
1645,MT,Hill,46.6797995,-110.044783,16436.2
1646,MT,Jefferson,46.6797995,-110.044783,11917.4
1647,MT,Judith Basin,46.6797995,-110.044783,1953.8
1648,MT,Lake,46.6797995,-110.044783,30013.0
1649,MT,Lewis and Clark,46.6797995,-110.044783,67804.6
1650,MT,Liberty,46.6797995,-110.044783,2392.0
1651,MT,Lincoln,46.6797995,-110.044783,19537.4
1652,MT,McCone,46.6797995,-110.044783,1692.6
1653,MT,Madison,46.6797995,-110.044783,8301.8
1654,MT,Meagher,46.6797995,-110.044783,1847.4
1655,MT,Mineral,46.6797995,-110.044783,4251.0
1656,MT,Missoula,46.6797995,-110.044783,117309.0
1657,MT,Musselshell,46.6797995,-110.044783,4634.2
1658,MT,Park,46.6797995,-110.044783,16351.6
1659,MT,Petroleum,46.6797995,-110.044783,495.2
1660,MT,Phillips,46.6797995,-110.044783,4077.2
1661,MT,Pondera,46.6797995,-110.044783,5993.8
1662,MT,Powder River,46.6797995,-110.044783,1733.2
1663,MT,Powell,46.6797995,-110.044783,6854.4
1664,MT,Prairie,46.6797995,-110.044783,1109.0
1665,MT,Ravalli,46.6797995,-110.044783,42512.4
1666,MT,Richland,46.6797995,-110.044783,11199.0
1667,MT,Roosevelt,46.6797995,-110.044783,11175.0
1668,MT,Rosebud,46.6797995,-110.044783,9152.2
1669,MT,Sanders,46.6797995,-110.044783,11681.4
1670,MT,Sheridan,46.6797995,-110.044783,3489.4
1671,MT,Silver Bow,46.6797995,-110.044783,34770.4
1672,MT,Stillwater,46.6797995,-110.044783,9465.8
1673,MT,Sweet Grass,46.6797995,-110.044783,3670.4
1674,MT,Teton,46.6797995,-110.044783,6085.6
1675,MT,Toole,46.6797995,-110.044783,4891.8
1676,MT,Treasure,46.6797995,-110.044783,681.2
1677,MT,Valley,46.6797995,-110.044783,7471.4
1678,MT,Wheatland,46.6797995,-110.044783,2142.4
1679,MT,Wibaux,46.6797995,-110.044783,1026.2
1680,MT,Yellowstone,46.6797995,-110.044783,159007.6
1681,NE,Nebraska,41.5008195,-99.680902,1914572.4
1682,NE,Adams,41.5008195,-99.680902,31587.0
1683,NE,Antelope,41.5008195,-99.680902,6341.4
1684,NE,Arthur,41.5008195,-99.680902,459.4
1685,NE,Banner,41.5008195,-99.680902,724.6
1686,NE,Blaine,41.5008195,-99.680902,474.2
1687,NE,Boone,41.5008195,-99.680902,5279.2
1688,NE,Box Butte,41.5008195,-99.680902,10970.4
1689,NE,Boyd,41.5008195,-99.680902,1961.2
1690,NE,Brown,41.5008195,-99.680902,2976.8
1691,NE,Buffalo,41.5008195,-99.680902,49208.6
1692,NE,Burt,41.5008195,-99.680902,6510.2
1693,NE,Butler,41.5008195,-99.680902,8029.0
1694,NE,Cass,41.5008195,-99.680902,25888.0
1695,NE,Cedar,41.5008195,-99.680902,8498.4
1696,NE,Chase,41.5008195,-99.680902,3933.2
1697,NE,Cherry,41.5008195,-99.680902,5779.0
1698,NE,Cheyenne,41.5008195,-99.680902,9604.0
1699,NE,Clay,41.5008195,-99.680902,6203.4
1700,NE,Colfax,41.5008195,-99.680902,10714.4
1701,NE,Cuming,41.5008195,-99.680902,8952.0
1702,NE,Custer,41.5008195,-99.680902,10825.6
1703,NE,Dakota,41.5008195,-99.680902,20173.4
1704,NE,Dawes,41.5008195,-99.680902,8810.2
1705,NE,Dawson,41.5008195,-99.680902,23733.4
1706,NE,Deuel,41.5008195,-99.680902,1849.4
1707,NE,Dixon,41.5008195,-99.680902,5718.6
1708,NE,Dodge,41.5008195,-99.680902,36664.6
1709,NE,Douglas,41.5008195,-99.680902,560617.4
1710,NE,Dundy,41.5008195,-99.680902,1763.2
1711,NE,Fillmore,41.5008195,-99.680902,5546.6
1712,NE,Franklin,41.5008195,-99.680902,2987.4
1713,NE,Frontier,41.5008195,-99.680902,2625.2
1714,NE,Furnas,41.5008195,-99.680902,4746.6
1715,NE,Gage,41.5008195,-99.680902,21593.8
1716,NE,Garden,41.5008195,-99.680902,1888.0
1717,NE,Garfield,41.5008195,-99.680902,1987.4
1718,NE,Gosper,41.5008195,-99.680902,2012.8
1719,NE,Grant,41.5008195,-99.680902,648.0
1720,NE,Greeley,41.5008195,-99.680902,2381.8
1721,NE,Hall,41.5008195,-99.680902,61265.0
1722,NE,Hamilton,41.5008195,-99.680902,9215.4
1723,NE,Harlan,41.5008195,-99.680902,3414.6
1724,NE,Hayes,41.5008195,-99.680902,907.6
1725,NE,Hitchcock,41.5008195,-99.680902,2815.2
1726,NE,Holt,41.5008195,-99.680902,10176.6
1727,NE,Hooker,41.5008195,-99.680902,684.2
1728,NE,Howard,41.5008195,-99.680902,6417.4
1729,NE,Jefferson,41.5008195,-99.680902,7144.4
1730,NE,Johnson,41.5008195,-99.680902,5161.4
1731,NE,Kearney,41.5008195,-99.680902,6529.0
1732,NE,Keith,41.5008195,-99.680902,8067.8
1733,NE,Keya Paha,41.5008195,-99.680902,798.2
1734,NE,Kimball,41.5008195,-99.680902,3632.6
1735,NE,Knox,41.5008195,-99.680902,8425.6
1736,NE,Lancaster,41.5008195,-99.680902,313158.2
1737,NE,Lincoln,41.5008195,-99.680902,35263.0
1738,NE,Logan,41.5008195,-99.680902,770.2
1739,NE,Loup,41.5008195,-99.680902,621.4
1740,NE,McPherson,41.5008195,-99.680902,493.8
1741,NE,Madison,41.5008195,-99.680902,35079.6
1742,NE,Merrick,41.5008195,-99.680902,7798.0
1743,NE,Morrill,41.5008195,-99.680902,4780.8
1744,NE,Nance,41.5008195,-99.680902,3544.0
1745,NE,Nemaha,41.5008195,-99.680902,6972.8
1746,NE,Nuckolls,41.5008195,-99.680902,4244.0
1747,NE,Otoe,41.5008195,-99.680902,15948.6
1748,NE,Pawnee,41.5008195,-99.680902,2649.4
1749,NE,Perkins,41.5008195,-99.680902,2900.6
1750,NE,Phelps,41.5008195,-99.680902,9100.0
1751,NE,Pierce,41.5008195,-99.680902,7144.0
1752,NE,Platte,41.5008195,-99.680902,33174.4
1753,NE,Polk,41.5008195,-99.680902,5224.6
1754,NE,Red Willow,41.5008195,-99.680902,10767.8
1755,NE,Richardson,41.5008195,-99.680902,7960.6
1756,NE,Rock,41.5008195,-99.680902,1389.8
1757,NE,Saline,41.5008195,-99.680902,14269.8
1758,NE,Sarpy,41.5008195,-99.680902,181232.4
1759,NE,Saunders,41.5008195,-99.680902,21165.0
1760,NE,Scotts Bluff,41.5008195,-99.680902,36073.6
1761,NE,Seward,41.5008195,-99.680902,17171.4
1762,NE,Sheridan,41.5008195,-99.680902,5230.8
1763,NE,Sherman,41.5008195,-99.680902,3033.4
1764,NE,Sioux,41.5008195,-99.680902,1216.4
1765,NE,Stanton,41.5008195,-99.680902,5956.6
1766,NE,Thayer,41.5008195,-99.680902,5057.0
1767,NE,Thomas,41.5008195,-99.680902,714.6
1768,NE,Thurston,41.5008195,-99.680902,7181.2
1769,NE,Valley,41.5008195,-99.680902,4190.2
1770,NE,Washington,41.5008195,-99.680902,20360.8
1771,NE,Wayne,41.5008195,-99.680902,9332.2
1772,NE,Webster,41.5008195,-99.680902,3536.8
1773,NE,Wheeler,41.5008195,-99.680902,796.6
1774,NE,York,41.5008195,-99.680902,13745.2
1775,NV,Nevada,38.502032,-117.0230604,2972380.8
1776,NV,Churchill,38.502032,-117.0230604,24259.4
1777,NV,Clark,38.502032,-117.0230604,2182003.6
1778,NV,Douglas,38.502032,-117.0230604,48132.4
1779,NV,Elko,38.502032,-117.0230604,52296.8
1780,NV,Esmeralda,38.502032,-117.0230604,839.8
1781,NV,Eureka,38.502032,-117.0230604,1987.6
1782,NV,Humboldt,38.502032,-117.0230604,16828.0
1783,NV,Lander,38.502032,-117.0230604,5643.0
1784,NV,Lincoln,38.502032,-117.0230604,5180.2
1785,NV,Lyon,38.502032,-117.0230604,54379.8
1786,NV,Mineral,38.502032,-117.0230604,4460.0
1787,NV,Nye,38.502032,-117.0230604,44380.0
1788,NV,Pershing,38.502032,-117.0230604,6614.6
1789,NV,Storey,38.502032,-117.0230604,3988.4
1790,NV,Washoe,38.502032,-117.0230604,456935.6
1791,NV,White Pine,38.502032,-117.0230604,9678.6
1792,NV,Carson,38.502032,-117.0230604,54773.0
1793,NH,New Hampshire,44.0012306,-71.5799231,1348124.0
1794,NH,Belknap,44.0012306,-71.5799231,60887.4
1795,NH,Carroll,44.0012306,-71.5799231,48138.4
1796,NH,Cheshire,44.0012306,-71.5799231,76042.4
1797,NH,Coos,44.0012306,-71.5799231,31740.8
1798,NH,Grafton,44.0012306,-71.5799231,89776.6
1799,NH,Hillsborough,44.0012306,-71.5799231,413035.4
1800,NH,Merrimack,44.0012306,-71.5799231,149916.6
1801,NH,Rockingham,44.0012306,-71.5799231,306358.6
1802,NH,Strafford,44.0012306,-71.5799231,129124.0
1803,NH,Sullivan,44.0012306,-71.5799231,43103.8
1804,NJ,New Jersey,40.1430058,-74.7311156,8878503.2
1805,NJ,Atlantic,40.1430058,-74.7311156,266105.4
1806,NJ,Bergen,40.1430058,-74.7311156,930389.8
1807,NJ,Burlington,40.1430058,-74.7311156,445701.6
1808,NJ,Camden,40.1430058,-74.7311156,506737.6
1809,NJ,Cape May,40.1430058,-74.7311156,93085.8
1810,NJ,Cumberland,40.1430058,-74.7311156,151906.0
1811,NJ,Essex,40.1430058,-74.7311156,795404.4
1812,NJ,Gloucester,40.1430058,-74.7311156,291165.2
1813,NJ,Hudson,40.1430058,-74.7311156,670045.6
1814,NJ,Hunterdon,40.1430058,-74.7311156,124823.4
1815,NJ,Mercer,40.1430058,-74.7311156,367921.8
1816,NJ,Middlesex,40.1430058,-74.7311156,825920.0
1817,NJ,Monmouth,40.1430058,-74.7311156,621658.8
1818,NJ,Morris,40.1430058,-74.7311156,493379.0
1819,NJ,Ocean,40.1430058,-74.7311156,596415.2
1820,NJ,Passaic,40.1430058,-74.7311156,503637.4
1821,NJ,Salem,40.1430058,-74.7311156,62989.8
1822,NJ,Somerset,40.1430058,-74.7311156,329837.8
1823,NJ,Sussex,40.1430058,-74.7311156,141483.0
1824,NJ,Union,40.1430058,-74.7311156,554033.4
1825,NJ,Warren,40.1430058,-74.7311156,105862.2
1826,NM,New Mexico,34.1662325,-106.0260685,2092455.0
1827,NM,Bernalillo,34.1662325,-106.0260685,677857.8
1828,NM,Catron,34.1662325,-106.0260685,3525.6
1829,NM,Chaves,34.1662325,-106.0260685,65144.0
1830,NM,Cibola,34.1662325,-106.0260685,26891.0
1831,NM,Colfax,34.1662325,-106.0260685,12168.4
1832,NM,Curry,34.1662325,-106.0260685,49731.8
1833,NM,De Baca,34.1662325,-106.0260685,1808.0
1834,NM,Doña Ana,34.1662325,-106.0260685,216068.8
1835,NM,Eddy,34.1662325,-106.0260685,57732.4
1836,NM,Grant,34.1662325,-106.0260685,27669.4
1837,NM,Guadalupe,34.1662325,-106.0260685,4352.6
1838,NM,Harding,34.1662325,-106.0260685,673.0
1839,NM,Hidalgo,34.1662325,-106.0260685,4297.4
1840,NM,Lea,34.1662325,-106.0260685,70276.8
1841,NM,Lincoln,34.1662325,-106.0260685,19461.4
1842,NM,Los Alamos,34.1662325,-106.0260685,18625.0
1843,NM,Luna,34.1662325,-106.0260685,24083.0
1844,NM,McKinley,34.1662325,-106.0260685,72438.2
1845,NM,Mora,34.1662325,-106.0260685,4536.0
1846,NM,Otero,34.1662325,-106.0260685,66137.0
1847,NM,Quay,34.1662325,-106.0260685,8325.8
1848,NM,Rio Arriba,34.1662325,-106.0260685,39158.8
1849,NM,Roosevelt,34.1662325,-106.0260685,18888.2
1850,NM,Sandoval,34.1662325,-106.0260685,142703.6
1851,NM,San Juan,34.1662325,-106.0260685,126514.8
1852,NM,San Miguel,34.1662325,-106.0260685,27738.4
1853,NM,Santa Fe,34.1662325,-106.0260685,149293.2
1854,NM,Sierra,34.1662325,-106.0260685,11031.4
1855,NM,Socorro,34.1662325,-106.0260685,16857.8
1856,NM,Taos,34.1662325,-106.0260685,32786.2
1857,NM,Torrance,34.1662325,-106.0260685,15519.0
1858,NM,Union,34.1662325,-106.0260685,4132.8
1859,NM,Valencia,34.1662325,-106.0260685,76027.4
1860,NY,New York,40.7056258,-73.97968,19572315.6
1861,NY,Albany,40.7056258,-73.97968,306967.6
1862,NY,Allegany,40.7056258,-73.97968,46688.0
1863,NY,Bronx,40.7056258,-73.97968,1435068.2
1864,NY,Broome,40.7056258,-73.97968,193187.8
1865,NY,Cattaraugus,40.7056258,-73.97968,77120.6
1866,NY,Cayuga,40.7056258,-73.97968,77425.2
1867,NY,Chautauqua,40.7056258,-73.97968,128496.4
1868,NY,Chemung,40.7056258,-73.97968,84895.2
1869,NY,Chenango,40.7056258,-73.97968,47908.8
1870,NY,Clinton,40.7056258,-73.97968,80582.6
1871,NY,Columbia,40.7056258,-73.97968,60370.6
1872,NY,Cortland,40.7056258,-73.97968,47864.6
1873,NY,Delaware,40.7056258,-73.97968,44994.6
1874,NY,Dutchess,40.7056258,-73.97968,293754.0
1875,NY,Erie,40.7056258,-73.97968,919355.0
1876,NY,Essex,40.7056258,-73.97968,37459.2
1877,NY,Franklin,40.7056258,-73.97968,50477.4
1878,NY,Fulton,40.7056258,-73.97968,53645.8
1879,NY,Genesee,40.7056258,-73.97968,57808.0
1880,NY,Greene,40.7056258,-73.97968,47424.2
1881,NY,Hamilton,40.7056258,-73.97968,4514.8
1882,NY,Herkimer,40.7056258,-73.97968,62056.6
1883,NY,Jefferson,40.7056258,-73.97968,112841.6
1884,NY,Kings,40.7056258,-73.97968,2589974.0
1885,NY,Lewis,40.7056258,-73.97968,26572.2
1886,NY,Livingston,40.7056258,-73.97968,63590.8
1887,NY,Madison,40.7056258,-73.97968,71204.6
1888,NY,Monroe,40.7056258,-73.97968,743341.0
1889,NY,Montgomery,40.7056258,-73.97968,49302.2
1890,NY,Nassau,40.7056258,-73.97968,1356508.6
1891,NY,New York,40.7056258,-73.97968,1631993.0
1892,NY,Niagara,40.7056258,-73.97968,210820.2
1893,NY,Oneida,40.7056258,-73.97968,229959.0
1894,NY,Onondaga,40.7056258,-73.97968,462871.6
1895,NY,Ontario,40.7056258,-73.97968,109510.6
1896,NY,Orange,40.7056258,-73.97968,380085.2
1897,NY,Orleans,40.7056258,-73.97968,40904.2
1898,NY,Oswego,40.7056258,-73.97968,118339.2
1899,NY,Otsego,40.7056258,-73.97968,59971.8
1900,NY,Putnam,40.7056258,-73.97968,98787.2
1901,NY,Queens,40.7056258,-73.97968,2287387.8
1902,NY,Rensselaer,40.7056258,-73.97968,159185.4
1903,NY,Richmond,40.7056258,-73.97968,474892.6
1904,NY,Rockland,40.7056258,-73.97968,324422.0
1905,NY,St. Lawrence,40.7056258,-73.97968,108912.6
1906,NY,Saratoga,40.7056258,-73.97968,228501.8
1907,NY,Schenectady,40.7056258,-73.97968,154859.2
1908,NY,Schoharie,40.7056258,-73.97968,31221.8
1909,NY,Schuyler,40.7056258,-73.97968,17919.6
1910,NY,Seneca,40.7056258,-73.97968,34390.4
1911,NY,Steuben,40.7056258,-73.97968,96421.6
1912,NY,Suffolk,40.7056258,-73.97968,1483832.4
1913,NY,Sullivan,40.7056258,-73.97968,75115.8
1914,NY,Tioga,40.7056258,-73.97968,48686.4
1915,NY,Tompkins,40.7056258,-73.97968,102642.2
1916,NY,Ulster,40.7056258,-73.97968,178665.2
1917,NY,Warren,40.7056258,-73.97968,64276.4
1918,NY,Washington,40.7056258,-73.97968,61615.6
1919,NY,Wayne,40.7056258,-73.97968,90519.2
1920,NY,Westchester,40.7056258,-73.97968,968889.6
1921,NY,Wyoming,40.7056258,-73.97968,40305.2
1922,NY,Yates,40.7056258,-73.97968,25010.6
1923,NC,North Carolina,35.2145629,-79.8912675,10264873.2
1924,NC,Alamance,35.2145629,-79.8912675,163323.8
1925,NC,Alexander,35.2145629,-79.8912675,37212.8
1926,NC,Alleghany,35.2145629,-79.8912675,11007.6
1927,NC,Anson,35.2145629,-79.8912675,24902.4
1928,NC,Ashe,35.2145629,-79.8912675,26863.4
1929,NC,Avery,35.2145629,-79.8912675,17506.0
1930,NC,Beaufort,35.2145629,-79.8912675,47168.2
1931,NC,Bertie,35.2145629,-79.8912675,19380.2
1932,NC,Bladen,35.2145629,-79.8912675,33407.4
1933,NC,Brunswick,35.2145629,-79.8912675,131814.8
1934,NC,Buncombe,35.2145629,-79.8912675,256886.0
1935,NC,Burke,35.2145629,-79.8912675,89967.8
1936,NC,Cabarrus,35.2145629,-79.8912675,206614.6
1937,NC,Caldwell,35.2145629,-79.8912675,81884.2
1938,NC,Camden,35.2145629,-79.8912675,10550.8
1939,NC,Carteret,35.2145629,-79.8912675,69070.4
1940,NC,Caswell,35.2145629,-79.8912675,22684.4
1941,NC,Catawba,35.2145629,-79.8912675,157613.0
1942,NC,Chatham,35.2145629,-79.8912675,71338.2
1943,NC,Cherokee,35.2145629,-79.8912675,27969.2
1944,NC,Chowan,35.2145629,-79.8912675,14097.2
1945,NC,Clay,35.2145629,-79.8912675,10946.2
1946,NC,Cleveland,35.2145629,-79.8912675,97282.0
1947,NC,Columbus,35.2145629,-79.8912675,56068.2
1948,NC,Craven,35.2145629,-79.8912675,102490.8
1949,NC,Cumberland,35.2145629,-79.8912675,332860.6
1950,NC,Currituck,35.2145629,-79.8912675,26363.0
1951,NC,Dare,35.2145629,-79.8912675,36222.4
1952,NC,Davidson,35.2145629,-79.8912675,165380.6
1953,NC,Davie,35.2145629,-79.8912675,42257.2
1954,NC,Duplin,35.2145629,-79.8912675,58966.6
1955,NC,Durham,35.2145629,-79.8912675,311847.8
1956,NC,Edgecombe,35.2145629,-79.8912675,52647.6
1957,NC,Forsyth,35.2145629,-79.8912675,375195.2
1958,NC,Franklin,35.2145629,-79.8912675,66361.8
1959,NC,Gaston,35.2145629,-79.8912675,219271.2
1960,NC,Gates,35.2145629,-79.8912675,11547.8
1961,NC,Graham,35.2145629,-79.8912675,8509.0
1962,NC,Granville,35.2145629,-79.8912675,59328.0
1963,NC,Greene,35.2145629,-79.8912675,21033.2
1964,NC,Guilford,35.2145629,-79.8912675,527868.4
1965,NC,Halifax,35.2145629,-79.8912675,51190.4
1966,NC,Harnett,35.2145629,-79.8912675,132283.0
1967,NC,Haywood,35.2145629,-79.8912675,61052.6
1968,NC,Henderson,35.2145629,-79.8912675,114912.6
1969,NC,Hertford,35.2145629,-79.8912675,24012.0
1970,NC,Hoke,35.2145629,-79.8912675,53957.4
1971,NC,Hyde,35.2145629,-79.8912675,5212.6
1972,NC,Iredell,35.2145629,-79.8912675,175538.2
1973,NC,Jackson,35.2145629,-79.8912675,42937.8
1974,NC,Johnston,35.2145629,-79.8912675,196870.4
1975,NC,Jones,35.2145629,-79.8912675,9594.0
1976,NC,Lee,35.2145629,-79.8912675,60481.4
